model,checkpoint,term,task,prompt_id,prompt_template_bind,eb_star,eb_per_layer,best_layer,entropy,span_indices,n_term_tokens,prompt_template_beh,behavioral_score,step,model_short
pythia-2.8b-deduped,step30000,screen reader,generation,gen_003,"To ensure screen reader compatibility, developers should",0.880592,"[0.744339, 0.61351, 0.534854, 0.808128, 0.800381, 0.348444, 0.851593, 0.398267, 0.188524, 0.134827, 0.826748, 0.294175, 0.880592, 0.058869, 0.192005, 0.116852, 0.125671, 0.070353, 0.273455, 0.204982, 0.258735, 0.117784, 0.17178, 0.201305, 0.399473, 0.614695, 0.085225, 0.576603, 0.666087, 0.332523, 0.264236, 0.395796]",12,1.821484,"[3, 4]",2,"To ensure screen reader compatibility, developers should",0.0,30000,2.8b
pythia-2.8b-deduped,step30000,screen reader,generation,gen_004,"Without proper screen reader support, visually impaired users may",0.854704,"[0.775244, 0.618696, 0.509641, 0.839624, 0.816752, 0.143058, 0.689925, 0.122898, 0.179647, 0.158777, 0.821679, 0.256926, 0.854704, 0.0396, 0.171702, 0.161234, 0.067284, 0.061988, 0.264077, 0.192569, 0.151749, 0.074441, 0.100274, 0.186875, 0.084951, 0.26873, 0.074181, 0.587438, 0.397286, 0.556408, 0.083381, 0.276784]",12,1.908701,"[3, 4]",2,"Without proper screen reader support, visually impaired users may",0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,screen reader,generation,gen_005,An accessibility audit found that the site is not screen reader friendly. This means,0.857431,"[0.823914, 0.617223, 0.26123, 0.842989, 0.850121, 0.158659, 0.674232, 0.117743, 0.242157, 0.187093, 0.857431, 0.342755, 0.854127, 0.058077, 0.114111, 0.278491, 0.060887, 0.059058, 0.22243, 0.468365, 0.408959, 0.125407, 0.155759, 0.289888, 0.575288, 0.627109, 0.153202, 0.466363, 0.384695, 0.357362, 0.49773, 0.395614]",10,2.103409,"[10, 11]",2,An accessibility audit found that the site is not screen reader friendly. This means,0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,screen reader,generation,gen_006,"When building accessible sites, screen reader compatibility ensures",0.903077,"[0.762187, 0.588448, 0.470218, 0.802375, 0.838731, 0.290703, 0.900296, 0.086656, 0.101683, 0.270055, 0.769241, 0.265985, 0.903077, 0.041991, 0.132919, 0.123883, 0.034652, 0.089488, 0.109259, 0.274889, 0.438299, 0.168645, 0.060599, 0.350579, 0.309006, 0.436267, 0.403554, 0.626335, 0.44491, 0.592035, 0.147372, 0.086497]",12,1.915837,"[6, 7]",2,"When building accessible sites, screen reader compatibility ensures",1.0,30000,2.8b
pythia-2.8b-deduped,step30000,skip link,generation,gen_001,"In web accessibility, a skip link is",0.904879,"[0.41453, 0.676192, 0.211714, 0.870155, 0.861687, 0.353309, 0.82255, 0.286041, 0.556482, 0.227339, 0.793811, 0.315141, 0.689343, 0.095273, 0.465848, 0.629191, 0.699869, 0.333965, 0.095556, 0.398944, 0.623785, 0.743141, 0.20558, 0.302653, 0.551477, 0.149394, 0.355299, 0.744993, 0.693435, 0.699572, 0.904879, 0.028185]",30,1.155512,"[6, 7]",2,"In web accessibility, a skip link is",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,skip link,generation,gen_002,"For keyboard navigation, a skip link",0.848906,"[0.42541, 0.713783, 0.213117, 0.839381, 0.848906, 0.492754, 0.842921, 0.350548, 0.54463, 0.22135, 0.789535, 0.150746, 0.685178, 0.13604, 0.331994, 0.585919, 0.53347, 0.493185, 0.115, 0.447195, 0.520814, 0.759184, 0.174804, 0.5024, 0.41321, 0.439848, 0.334798, 0.805429, 0.575907, 0.288174, 0.693068, 0.230932]",4,2.450292,"[6, 7]",2,"For keyboard navigation, a skip link",0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,skip link,generation,gen_003,"To implement a skip link, developers should",0.881548,"[0.365396, 0.668375, 0.261259, 0.835406, 0.861183, 0.327488, 0.815185, 0.095692, 0.681295, 0.254814, 0.817387, 0.319789, 0.735775, 0.097194, 0.485279, 0.649491, 0.575532, 0.385235, 0.137912, 0.113577, 0.379739, 0.701989, 0.211273, 0.523929, 0.202364, 0.225342, 0.163508, 0.768158, 0.501154, 0.619957, 0.881548, 0.647687]",30,1.838733,"[4, 5]",2,"To implement a skip link, developers should",1.0,30000,2.8b
pythia-2.8b-deduped,step30000,skip link,generation,gen_004,"Without a skip link, keyboard users may",0.850927,"[0.390485, 0.655445, 0.507599, 0.811186, 0.850927, 0.400097, 0.708914, 0.294305, 0.556153, 0.443887, 0.824032, 0.272554, 0.750119, 0.275197, 0.309785, 0.618159, 0.340077, 0.390117, 0.154785, 0.184317, 0.207212, 0.708871, 0.488066, 0.174084, 0.3398, 0.28008, 0.166251, 0.717467, 0.524355, 0.225758, 0.612102, 0.443585]",4,2.489594,"[3, 4]",2,"Without a skip link, keyboard users may",0.0,30000,2.8b
pythia-2.8b-deduped,step30000,skip link,generation,gen_005,An accessibility review noted the absence of a skip link. This means,0.867584,"[0.337967, 0.667856, 0.235433, 0.857127, 0.853087, 0.224509, 0.831924, 0.14277, 0.576118, 0.199527, 0.791258, 0.330709, 0.770657, 0.241404, 0.33823, 0.526652, 0.506281, 0.231155, 0.118587, 0.317668, 0.242712, 0.519448, 0.254755, 0.220282, 0.176153, 0.157665, 0.038071, 0.826209, 0.867584, 0.144775, 0.629334, 0.164183]",28,1.728359,"[9, 10]",2,An accessibility review noted the absence of a skip link. This means,0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,skip link,generation,gen_006,"When designing accessible navigation, a skip link ensures",0.84317,"[0.356659, 0.682362, 0.184781, 0.84317, 0.834935, 0.479063, 0.79705, 0.248683, 0.544476, 0.270754, 0.819614, 0.259904, 0.803196, 0.058087, 0.202087, 0.619063, 0.422957, 0.362095, 0.120166, 0.465067, 0.361121, 0.676975, 0.144074, 0.202576, 0.301861, 0.159632, 0.399179, 0.70479, 0.613177, 0.266876, 0.636663, 0.043096]",3,2.514116,"[7, 8]",2,"When designing accessible navigation, a skip link ensures",1.0,30000,2.8b
pythia-2.8b-deduped,step30000,alt text,generation,gen_001,"In web accessibility, alt text is",0.862845,"[0.470059, 0.629694, 0.41566, 0.780212, 0.862845, 0.855335, 0.684483, 0.123268, 0.486446, 0.082689, 0.694208, 0.120322, 0.852095, 0.087944, 0.265761, 0.385178, 0.230645, 0.436309, 0.152027, 0.201074, 0.240505, 0.801929, 0.702263, 0.632969, 0.489341, 0.433816, 0.518399, 0.76016, 0.839473, 0.186781, 0.694701, 0.614575]",4,2.405004,"[5, 6]",2,"In web accessibility, alt text is",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,alt text,generation,gen_002,"For blind users, alt text",0.875329,"[0.531118, 0.631597, 0.457453, 0.773659, 0.838836, 0.85913, 0.620111, 0.14491, 0.421181, 0.16136, 0.674479, 0.065043, 0.857255, 0.109188, 0.360983, 0.381659, 0.126142, 0.656502, 0.239958, 0.277255, 0.184411, 0.717185, 0.511293, 0.875329, 0.454059, 0.133118, 0.391334, 0.586291, 0.811071, 0.635447, 0.832406, 0.724405]",23,2.250181,"[5, 6]",2,"For blind users, alt text",0.1333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,alt text,generation,gen_003,"To write effective alt text, content creators should",0.864822,"[0.488212, 0.632044, 0.431826, 0.806816, 0.864822, 0.785766, 0.857705, 0.275734, 0.559156, 0.124824, 0.799141, 0.125363, 0.794293, 0.13189, 0.532423, 0.358727, 0.335123, 0.095369, 0.208456, 0.092823, 0.126602, 0.295554, 0.741758, 0.349315, 0.42424, 0.186831, 0.086679, 0.706041, 0.839955, 0.146774, 0.163637, 0.825883]",4,2.448093,"[4, 5]",2,"To write effective alt text, content creators should",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,alt text,generation,gen_004,"Without alt text, screen reader users may",0.867991,"[0.398636, 0.624145, 0.308454, 0.742618, 0.816172, 0.827949, 0.722917, 0.534991, 0.712489, 0.388037, 0.779966, 0.195789, 0.758563, 0.245868, 0.274715, 0.205651, 0.165946, 0.28336, 0.180903, 0.231727, 0.214574, 0.5149, 0.74783, 0.867991, 0.585747, 0.163281, 0.09552, 0.476419, 0.819829, 0.390684, 0.209486, 0.55617]",23,2.323536,"[2, 3]",2,"Without alt text, screen reader users may",0.0,30000,2.8b
pythia-2.8b-deduped,step30000,alt text,generation,gen_005,An accessibility scan found images lacking alt text. This means,0.883553,"[0.498991, 0.61925, 0.482174, 0.779875, 0.853923, 0.683051, 0.65523, 0.059516, 0.343171, 0.104985, 0.769798, 0.163438, 0.752768, 0.210577, 0.365155, 0.456999, 0.51027, 0.344145, 0.203711, 0.106532, 0.210917, 0.883553, 0.551361, 0.670908, 0.247619, 0.261993, 0.139227, 0.521893, 0.75333, 0.357497, 0.789798, 0.10572]",21,1.583146,"[7, 8]",2,An accessibility scan found images lacking alt text. This means,0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,alt text,generation,gen_006,"When publishing web content, alt text ensures",0.85604,"[0.419943, 0.607526, 0.37025, 0.777473, 0.850369, 0.847582, 0.752829, 0.107122, 0.572624, 0.165494, 0.680167, 0.159817, 0.85604, 0.102663, 0.356117, 0.419492, 0.277733, 0.585348, 0.242755, 0.302315, 0.230317, 0.837498, 0.533938, 0.712639, 0.564104, 0.276844, 0.474246, 0.420152, 0.800837, 0.465966, 0.809028, 0.497978]",12,2.139799,"[6, 7]",2,"When publishing web content, alt text ensures",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,color contrast,generation,gen_001,"In web accessibility, color contrast is",0.857284,"[0.552292, 0.71383, 0.71251, 0.627924, 0.83689, 0.358735, 0.749752, 0.669422, 0.456037, 0.360742, 0.783118, 0.551967, 0.655894, 0.431075, 0.367873, 0.547432, 0.182593, 0.315586, 0.114173, 0.412806, 0.697289, 0.573711, 0.102783, 0.350722, 0.166276, 0.217568, 0.154137, 0.857284, 0.565798, 0.200629, 0.77584, 0.174062]",27,2.049017,"[5, 6]",2,"In web accessibility, color contrast is",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,color contrast,generation,gen_002,"For users with low vision, color contrast",0.893429,"[0.614148, 0.723446, 0.561386, 0.630874, 0.8404, 0.172716, 0.78342, 0.660031, 0.542617, 0.246981, 0.778853, 0.427353, 0.800859, 0.186319, 0.733005, 0.333377, 0.093248, 0.39963, 0.295694, 0.12989, 0.778063, 0.809201, 0.222227, 0.207479, 0.198178, 0.501057, 0.356368, 0.62643, 0.627414, 0.250238, 0.714622, 0.893429]",31,1.232919,"[7, 8]",2,"For users with low vision, color contrast",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,color contrast,generation,gen_003,"To achieve sufficient color contrast, designers should",0.826317,"[0.637729, 0.677387, 0.755379, 0.714276, 0.826317, 0.307508, 0.721156, 0.706853, 0.645874, 0.234081, 0.77241, 0.629835, 0.676628, 0.263239, 0.474794, 0.393448, 0.152249, 0.431269, 0.142372, 0.104158, 0.430013, 0.536672, 0.198871, 0.191812, 0.441479, 0.251412, 0.615262, 0.733927, 0.360299, 0.048124, 0.563606, 0.815452]",4,2.398322,"[4, 5]",2,"To achieve sufficient color contrast, designers should",0.0,30000,2.8b
pythia-2.8b-deduped,step30000,color contrast,generation,gen_004,"Without adequate color contrast, users with visual impairments may",0.835007,"[0.691408, 0.638973, 0.791942, 0.815233, 0.835007, 0.366984, 0.733821, 0.830911, 0.606872, 0.152818, 0.834576, 0.388931, 0.774341, 0.590391, 0.550513, 0.3973, 0.292496, 0.54748, 0.160506, 0.102951, 0.484761, 0.351396, 0.33685, 0.140986, 0.161919, 0.25111, 0.611192, 0.68315, 0.200652, 0.112609, 0.218082, 0.61425]",4,2.411999,"[3, 4]",2,"Without adequate color contrast, users with visual impairments may",0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,color contrast,generation,gen_005,An accessibility checker flagged poor color contrast. This means,0.866643,"[0.756361, 0.700448, 0.661704, 0.611949, 0.866643, 0.357772, 0.834088, 0.629293, 0.431242, 0.470981, 0.781332, 0.413452, 0.621054, 0.44241, 0.54614, 0.289567, 0.162169, 0.500328, 0.083356, 0.263419, 0.556517, 0.389505, 0.127118, 0.356092, 0.166732, 0.087204, 0.302085, 0.688432, 0.289305, 0.046076, 0.337016, 0.656164]",4,2.37192,"[8, 9]",2,An accessibility checker flagged poor color contrast. This means,0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,color contrast,generation,gen_006,"When selecting color palettes, color contrast ensures",0.852311,"[0.650324, 0.709777, 0.644534, 0.499366, 0.852311, 0.395048, 0.81764, 0.709487, 0.582784, 0.13031, 0.797555, 0.405439, 0.387329, 0.10587, 0.633866, 0.576206, 0.169879, 0.186255, 0.089007, 0.123612, 0.161897, 0.642269, 0.240066, 0.272197, 0.358197, 0.126117, 0.215363, 0.390125, 0.464541, 0.102582, 0.795925, 0.550703]",4,2.314704,"[7, 8]",2,"When selecting color palettes, color contrast ensures",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,focus indicator,generation,gen_001,"In web accessibility, a focus indicator is",0.910592,"[0.440248, 0.653659, 0.488502, 0.898644, 0.824863, 0.519965, 0.892798, 0.130502, 0.551183, 0.415314, 0.890912, 0.778877, 0.910592, 0.158283, 0.204941, 0.57255, 0.385283, 0.235438, 0.044272, 0.214781, 0.243698, 0.571979, 0.193829, 0.088223, 0.043138, 0.049225, 0.02714, 0.107043, 0.539279, 0.016069, 0.259521, 0.01917]",12,1.680144,"[6, 7]",2,"In web accessibility, a focus indicator is",1.0,30000,2.8b
pythia-2.8b-deduped,step30000,focus indicator,generation,gen_002,"For keyboard users, a focus indicator",0.891569,"[0.301299, 0.67236, 0.351342, 0.879951, 0.803645, 0.523058, 0.891569, 0.161119, 0.552083, 0.46561, 0.863637, 0.369521, 0.608415, 0.173289, 0.317504, 0.39355, 0.537523, 0.382076, 0.247584, 0.111235, 0.17085, 0.423162, 0.270472, 0.677844, 0.422365, 0.360963, 0.084566, 0.38568, 0.385834, 0.078029, 0.630973, 0.020917]",6,1.335451,"[6, 7]",2,"For keyboard users, a focus indicator",1.0,30000,2.8b
pythia-2.8b-deduped,step30000,focus indicator,generation,gen_003,"To implement visible focus indicators, developers should",0.855131,"[0.299013, 0.791191, 0.20614, 0.248725, 0.790479, 0.490184, 0.325966, 0.498211, 0.676336, 0.500058, 0.637067, 0.340275, 0.594999, 0.124482, 0.594698, 0.475889, 0.780565, 0.441407, 0.290848, 0.149479, 0.654822, 0.053496, 0.406139, 0.328818, 0.589888, 0.798133, 0.402519, 0.855131, 0.462886, 0.533832, 0.619327, 0.817316]",27,1.880211,"[5, 6]",2,"To implement visible focus indicators, developers should",0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,focus indicator,generation,gen_004,"Without a focus indicator, keyboard-only users may",0.865232,"[0.324794, 0.658495, 0.501251, 0.865232, 0.735781, 0.423841, 0.803354, 0.176468, 0.518048, 0.342986, 0.832972, 0.450069, 0.716668, 0.331369, 0.176355, 0.372116, 0.752491, 0.311165, 0.256012, 0.065894, 0.176413, 0.466286, 0.266286, 0.321905, 0.040419, 0.19478, 0.125011, 0.736815, 0.5479, 0.074943, 0.59474, 0.371006]",3,2.496266,"[3, 4]",2,"Without a focus indicator, keyboard-only users may",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,focus indicator,generation,gen_005,A usability test revealed missing focus indicators. This means,0.956286,"[0.147604, 0.148512, 0.080032, 0.043829, 0.050788, 0.022804, 0.021032, 0.03647, 0.029383, 0.022649, 0.023691, 0.065478, 0.019304, 0.039403, 0.031072, 0.021506, 0.074143, 0.015947, 0.037675, 0.03112, 0.069089, 0.173966, 0.146362, 0.280025, 0.344297, 0.430575, 0.956286, 0.835467, 0.633895, 0.824749, 0.635483, 0.739728]",26,1.09736,"[7, 8]",2,A usability test revealed missing focus indicators. This means,0.1333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,focus indicator,generation,gen_006,"When styling interactive elements, a focus indicator ensures",0.884544,"[0.392586, 0.702368, 0.517532, 0.884544, 0.796861, 0.425013, 0.848141, 0.36583, 0.556728, 0.579387, 0.854235, 0.429727, 0.714777, 0.113978, 0.30842, 0.524105, 0.462573, 0.23228, 0.124593, 0.318939, 0.198482, 0.509921, 0.213797, 0.792949, 0.174513, 0.087996, 0.034911, 0.224306, 0.575288, 0.088085, 0.223779, 0.047039]",3,2.205267,"[7, 8]",2,"When styling interactive elements, a focus indicator ensures",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,heading structure,generation,gen_001,"In web accessibility, heading structure is",0.912961,"[0.25935, 0.722631, 0.773791, 0.813617, 0.819586, 0.502052, 0.912961, 0.778784, 0.676761, 0.85814, 0.790182, 0.210918, 0.875035, 0.299909, 0.313594, 0.28822, 0.340787, 0.299795, 0.186289, 0.077049, 0.661198, 0.256981, 0.153567, 0.789578, 0.538314, 0.388615, 0.130267, 0.772308, 0.579408, 0.212344, 0.467241, 0.418608]",6,1.288542,"[5, 6]",2,"In web accessibility, heading structure is",0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,heading structure,generation,gen_002,"For screen readers, heading structure",0.91503,"[0.320368, 0.725002, 0.738945, 0.83754, 0.78536, 0.619068, 0.899186, 0.221199, 0.684487, 0.785538, 0.777438, 0.111263, 0.91503, 0.239225, 0.310069, 0.420713, 0.561958, 0.130318, 0.349012, 0.150304, 0.388052, 0.439924, 0.177977, 0.507395, 0.227575, 0.443875, 0.246363, 0.486897, 0.143602, 0.33412, 0.10707, 0.693455]",12,1.672568,"[5, 6]",2,"For screen readers, heading structure",0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,heading structure,generation,gen_003,"To create proper heading structure, content authors should",0.870999,"[0.293917, 0.738319, 0.676358, 0.820689, 0.778834, 0.271193, 0.870999, 0.814078, 0.513239, 0.511363, 0.782481, 0.316004, 0.69442, 0.214232, 0.385149, 0.381709, 0.421158, 0.488906, 0.144835, 0.177669, 0.617259, 0.576679, 0.11314, 0.802234, 0.58186, 0.390128, 0.363649, 0.845096, 0.822678, 0.580801, 0.556582, 0.369371]",6,1.655343,"[4, 5]",2,"To create proper heading structure, content authors should",0.6666666666666666,30000,2.8b
pythia-2.8b-deduped,step30000,heading structure,generation,gen_004,"Without logical heading structure, screen reader users may",0.830116,"[0.358363, 0.74835, 0.528268, 0.725554, 0.807718, 0.652526, 0.830116, 0.374344, 0.359341, 0.430627, 0.821819, 0.084265, 0.709153, 0.29056, 0.408733, 0.608693, 0.382834, 0.339782, 0.147482, 0.10518, 0.325197, 0.275386, 0.151035, 0.688486, 0.23719, 0.253125, 0.246475, 0.292639, 0.620995, 0.796898, 0.392809, 0.462722]",6,1.392161,"[3, 4]",2,"Without logical heading structure, screen reader users may",0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,heading structure,generation,gen_005,An accessibility evaluation found improper heading structure. This means,0.823263,"[0.363777, 0.716659, 0.7341, 0.749441, 0.782289, 0.778157, 0.823263, 0.732652, 0.271102, 0.705558, 0.810658, 0.120109, 0.64701, 0.237497, 0.3167, 0.377873, 0.439457, 0.57978, 0.116588, 0.1314, 0.736682, 0.248942, 0.097376, 0.308469, 0.356722, 0.226334, 0.284777, 0.787349, 0.557787, 0.324902, 0.337826, 0.661235]",6,1.710566,"[6, 7]",2,An accessibility evaluation found improper heading structure. This means,0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,heading structure,generation,gen_006,"When organizing page content, heading structure ensures",0.883822,"[0.309602, 0.690287, 0.44629, 0.8038, 0.793202, 0.398993, 0.870895, 0.417674, 0.724446, 0.883822, 0.744789, 0.123373, 0.882172, 0.675155, 0.296869, 0.318346, 0.119996, 0.166118, 0.074471, 0.03722, 0.711301, 0.293129, 0.118102, 0.461471, 0.169215, 0.211575, 0.040045, 0.785976, 0.625841, 0.5434, 0.661944, 0.052874]",9,1.789051,"[6, 7]",2,"When organizing page content, heading structure ensures",0.3333333333333333,30000,2.8b
pythia-2.8b-deduped,step30000,keyboard navigation,generation,gen_001,"In web accessibility, keyboard navigation is",0.849819,"[0.331186, 0.666221, 0.394567, 0.825345, 0.822037, 0.574539, 0.695012, 0.283261, 0.424267, 0.505149, 0.690973, 0.651003, 0.829826, 0.167358, 0.41857, 0.409738, 0.099262, 0.326543, 0.119744, 0.345834, 0.675095, 0.568351, 0.159717, 0.786814, 0.212022, 0.42932, 0.08914, 0.849819, 0.800103, 0.151632, 0.816227, 0.026801]",27,2.129446,"[5, 6]",2,"In web accessibility, keyboard navigation is",0.0,30000,2.8b
pythia-2.8b-deduped,step30000,keyboard navigation,generation,gen_002,"For users with motor disabilities, keyboard navigation",0.860047,"[0.278842, 0.6975, 0.49488, 0.81881, 0.81214, 0.564278, 0.696422, 0.734368, 0.602243, 0.51536, 0.695238, 0.77183, 0.838768, 0.329785, 0.591798, 0.298156, 0.406957, 0.217402, 0.080047, 0.171433, 0.631714, 0.536105, 0.090495, 0.766994, 0.119065, 0.638509, 0.065083, 0.860047, 0.598874, 0.060968, 0.838393, 0.052232]",27,1.942756,"[7, 8]",2,"For users with motor disabilities, keyboard navigation",0.0,30000,2.8b
pythia-2.8b-deduped,step30000,keyboard navigation,generation,gen_003,"To support keyboard navigation, developers should",0.856984,"[0.265873, 0.638761, 0.276644, 0.804924, 0.806237, 0.585072, 0.733711, 0.675962, 0.526621, 0.447786, 0.744469, 0.583702, 0.856984, 0.190728, 0.438111, 0.448647, 0.40777, 0.337032, 0.228267, 0.306448, 0.655776, 0.587329, 0.360153, 0.837834, 0.191019, 0.740014, 0.165127, 0.843151, 0.372824, 0.071101, 0.348914, 0.348305]",12,2.376917,"[3, 4]",2,"To support keyboard navigation, developers should",0.0,30000,2.8b
